station,lat,lon,dist_m,path_length_diff_m,sta_lta_amp,peak_freq,pre_shot_rms
4052,46.207802,-122.136703,71939.1435006487,5.543221059779171,3.6324247007412707,7.476806640625,1.8670222902607796e-07
4053,46.2099,-122.138,71818.78973440942,13.542397465193062,5.155145351236035,10.7421875,1.2966531223650985e-07
4054,46.211601,-122.138702,71704.85598639109,16.379271753001376,5.017548698349316,7.87353515625,1.5986371564391395e-07
4055,46.212898,-122.139297,71621.10834372164,6.006914158002473,5.049646746443258,6.622314453125,1.1670273867409328e-06
4056,46.212799,-122.141899,71755.59019186978,5.296110895491438,2.8005693691340197,6.744384765625,1.1865203488975288e-07
4057,46.212799,-122.144096,71862.15716940243,4.723747000170988,2.6696491645566156,6.40869140625,9.053509388752151e-08
4058,46.212799,-122.146797,71993.49693602066,4.683755681588082,2.5151622777821663,6.622314453125,1.0866063263271671e-07
4060,46.2146,-122.150803,72034.17523263677,7.552127234797808,2.9438385761265016,8.087158203125,1.201681664833608e-07
4061,46.216202,-122.153603,72034.3137129529,5.093431641769712,2.8138682709652802,7.8125,1.4691178111575246e-07
4062,46.217999,-122.153397,71870.43515266206,3.880429703145637,2.3887626271532834,6.927490234375,1.9639447531022923e-08
4063,46.219601,-122.1549,71807.8802707138,3.6960384108533617,2.141837191968126,7.01904296875,1.6111635241713988e-07
4064,46.220699,-122.155998,71768.6990785711,3.3893677915766602,2.7490762981763,7.476806640625,8.709986706936419e-08
4065,46.223,-122.1576,71652.68400593597,3.172771329715033,3.4236523429835177,8.60595703125,1.728686236464386e-07
4067,46.2257,-122.160004,71543.98302042743,4.12281605687167,2.5096463175995884,11.383056640625,1.814221078287464e-07
4068,46.226398,-122.1605,71509.84351948102,4.350086234131595,3.3937126055735387,8.209228515625,2.2163828885255097e-07
4069,46.227299,-122.160797,71448.66831507861,4.891468484885991,2.1133488333154853,10.284423828125,1.675225012810605e-07
4070,46.227901,-122.159599,71337.72029173578,5.377031354859355,4.388643277635537,7.568359375,1.8321776565055824e-07
4071,46.228901,-122.159302,71238.41647900004,5.994431180952233,2.192413885520315,27.801513671875,2.7367308031736005e-07
4072,46.227699,-122.161697,71460.14275866433,5.326017266605049,3.4988874274073045,9.1552734375,2.410937393862561e-07
4073,46.227501,-122.162804,71532.50599039432,5.103133934841026,2.6065797401644004,10.55908203125,1.6697947149184555e-07
4075,46.228401,-122.167503,71693.88642485521,6.005115707899677,2.970399883653903,6.439208984375,4.1828601980979567e-07
4076,46.228001,-122.1698,71843.72585569111,6.905338431039127,2.391442922812707,6.65283203125,5.20060551643363e-07
4077,46.228298,-122.172203,71940.76863924005,8.532429703060188,2.510440101279431,11.41357421875,6.256411230328328e-07
4078,46.229401,-122.174004,71940.21837517992,8.404821975287632,4.090463491439559,7.14111328125,8.145310908835434e-07
4080,46.232899,-122.178101,71858.64417230498,10.019815615087282,2.2540195041973186,18.1884765625,1.7668665768624556e-06
4081,46.234501,-122.177902,71715.59711725125,11.101375867481693,2.4351971238695778,11.138916015625,1.1498134508900504e-06
4082,46.236099,-122.177803,71578.19268210715,12.79334035255306,3.2392127090838203,13.97705078125,4.944878124833051e-07
4083,46.237301,-122.177002,71437.49604319921,14.17200967943063,2.8992966793610995,11.138916015625,5.67349290199208e-07
4084,46.238701,-122.176399,71290.6800010558,16.106286582769826,3.355720069054899,10.8642578125,5.177867679127965e-07
4086,46.238998,-122.175003,71194.13399253064,15.676881858875277,2.5347258117192455,8.697509765625,4.929803291795315e-07
4093,46.237999,-122.202003,72683.37236567329,11.055760203613318,6.8261433865654375,10.101318359375,2.68395636056784e-07
4094,46.238098,-122.205002,72833.55615779487,12.841196167224552,3.000523473625279,7.476806640625,2.3839795785705334e-07
4095,46.237202,-122.208,73064.55906617575,13.198317137837876,2.726918056797656,6.16455078125,7.728397292891452e-09
4096,46.2369,-122.210999,73247.77182796052,11.891421927473857,3.087674790423284,37.750244140625,3.529143167081227e-08
4097,46.234901,-122.212303,73478.3546168332,11.052614557993365,4.103964535233003,11.3525390625,2.8618832239848225e-07
4098,46.2327,-122.213303,73709.30107935045,9.927049168429221,3.8311204390744886,6.40869140625,2.441336675693095e-07
4100,46.230999,-122.218903,74143.26042635656,9.641831659595482,2.468102073036788,6.34765625,2.5013547446689296e-07
4101,46.231602,-122.222198,74269.55134047977,10.79979513087892,2.9984542449068448,12.20703125,9.660657473929887e-07
4102,46.229599,-122.223297,74489.34728647736,11.287778866055305,3.3939922411091588,8.23974609375,2.54130807302805e-07
4103,46.228001,-122.224197,74666.01627331268,10.416250501642935,3.1207909070096966,25.0244140625,4.0201098872802415e-07
4104,46.2258,-122.223999,74833.34708124955,9.661922923653037,3.2325382876292896,6.7138671875,5.404766465491758e-07
4105,46.223598,-122.223396,74979.81041488866,14.932600543164881,1.8088045108377158,37.567138671875,7.201744864910271e-07
4106,46.223701,-122.227097,75167.06738587355,8.872743479849305,3.510863501349466,24.078369140625,9.105445677533764e-07
4107,46.222698,-122.230499,75428.33316159448,8.905785626615398,2.533124679959287,8.148193359375,6.509123580083844e-07
4108,46.2216,-122.232697,75633.53996059716,9.53740396280773,3.771119087928601,7.62939453125,4.921455604435954e-07
4109,46.219799,-122.234901,75895.8263128508,8.7915119365789,2.1844982246638294,16.6015625,6.738097998232e-07
4110,46.217999,-122.235802,76088.98639581502,10.420035008748528,2.3484728275680364,8.087158203125,3.0873549286510816e-07
4111,46.215698,-122.236702,76322.74229018421,15.833713991465629,1.9449668868111463,20.477294921875,3.2895435709281413e-06
4112,46.214802,-122.2407,76606.83838480151,10.52768825450039,4.943095357724549,12.298583984375,2.5084449974366057e-06
4115,46.210201,-122.252197,77588.39094692624,41.96838065639895,2.7144093998958096,43.548583984375,3.0585234062176646e-07
4116,46.209202,-122.252098,77663.60818430415,29.63176465345896,5.607107877774851,11.260986328125,2.8053908147622516e-07
4117,46.207802,-122.249001,77612.3729641864,13.16790603759,2.0657429422722466,20.294189453125,2.4142625682912083e-06
4118,46.206799,-122.2463,77550.8251752055,11.336942169335089,7.4949371876394855,40.283203125,7.051365362068574e-06
4119,46.206799,-122.243301,77392.7210681839,10.219476725294953,7.858001315071759,44.097900390625,4.918487694276324e-06
4120,46.205799,-122.241302,77368.94262014791,9.645125409937464,7.914192844841174,47.9736328125,1.988390506319736e-06
4121,46.2062,-122.239601,77246.97019743039,9.977511719320319,7.043388248585894,44.158935546875,9.523677756411424e-07
4122,46.205399,-122.237198,77186.4025784101,7.912360394664574,3.8495622761901975,17.51708984375,5.816786693903427e-07
4123,46.205002,-122.235001,77104.00989306397,7.492962686927058,2.6594337418410636,9.6435546875,3.683367720113764e-07
4124,46.2043,-122.233398,77077.88422679849,7.676714997229283,2.730795658658291,7.781982421875,4.317568063965394e-07
4125,46.2029,-122.2342,77234.48152028433,8.750910564616788,2.6233977806165925,47.393798828125,5.570169203585845e-07
4126,46.201099,-122.235001,77424.00147182553,13.835170186066534,2.7403886912922566,14.190673828125,1.1760353208163952e-06
4127,46.1992,-122.234299,77543.66431282954,28.675073534206604,2.805974240594616,44.525146484375,5.161144518525886e-07
4128,46.197498,-122.237,77823.87355748632,18.52936519855575,2.994617722600127,36.468505859375,2.090245968226461e-07
4129,46.1959,-122.237,77955.44775131911,20.0455062501278,3.3657834867822407,19.500732421875,2.518990862186622e-07
4130,46.194302,-122.237602,78118.35063971425,24.04091276199324,2.43579844453979,38.726806640625,2.0386474660917973e-07
4131,46.192101,-122.236702,78253.5981426644,33.219886900886195,2.0994727260265993,39.306640625,4.959347302815549e-07
4132,46.190201,-122.234299,78287.1967382297,63.096772898192285,3.675396751959998,21.3623046875,1.8814846307522135e-07
4133,46.1903,-122.230698,78094.16832500299,92.44125311267271,8.799121952925272,46.600341796875,9.8112651466959e-07
4134,46.187801,-122.230003,78266.60653402336,102.14661688462365,2.5602458738768874,44.830322265625,5.288818870227082e-08
4135,46.186199,-122.227303,78262.65659685123,120.14638544459012,6.321931971534571,43.0908203125,2.0977610000368817e-07
4136,46.184799,-122.223701,78197.00689861001,168.86087711270375,3.079592677425776,6.927490234375,2.3648161958534218e-07
4137,46.182499,-122.223198,78364.69833555826,185.05125341165694,5.788919545478855,10.8642578125,4.711676427550625e-08
4138,46.180302,-122.222702,78524.55653976375,204.3943989420659,2.8534343480505013,44.43359375,1.017819852099541e-07
4139,46.178398,-122.220901,78594.59065067492,221.45088783017127,5.176133740486889,39.947509765625,1.0118080079243262e-07
4140,46.176102,-122.219101,78698.61910756154,227.19670361620956,6.290007710028279,39.00146484375,1.67901333798674e-07
4141,46.175499,-122.217499,78669.7192401308,236.34165110722824,3.430708656367074,42.022705078125,5.9378057466559974e-08
4150,46.165401,-122.197601,78556.10431293493,94.15172261091357,6.2590967684664225,12.298583984375,1.060724472311746e-06
4151,46.1633,-122.196098,78665.37653677358,71.39918064526864,2.744253786219999,15.13671875,3.5299886657978507e-07
4152,46.163399,-122.192902,78502.62635242725,59.65591835438681,2.8610315971208236,44.403076171875,4.4261335812898705e-07
4154,46.162102,-122.191399,78543.14352908487,58.342742683176766,1.9346017222066727,38.421630859375,1.723340549861834e-06
4155,46.159801,-122.192299,78786.74588082905,52.01492312584014,6.448618296785527,45.0439453125,4.693909055523456e-06
4156,46.157398,-122.192902,79025.1739540035,42.02227842131106,2.266628905982921,21.728515625,2.9448051864961984e-06
